card_faction_id,card_id,faction_name
2261,OP06-014-0,FILM
2262,OP06-014-0,Mecha Island
2263,OP06-015-0,FILM
2264,OP06-015-0,Omatsuri Island
2265,OP06-016-0,FILM
2266,OP06-016-0,Revolutionary Army
2267,OP06-017-0,FILM
2268,OP06-017-0,Straw Hat Crew
2269,OP06-018-0,FILM
2270,OP06-018-0,Straw Hat Crew
2271,OP06-019-0,FILM
2272,OP06-019-0,Straw Hat Crew
2273,OP06-020-0,Fish-Man
2274,OP06-020-0,New Fish-Man Pirates
2275,OP06-020-1,Fish-Man
2276,OP06-020-1,New Fish-Man Pirates
2277,OP06-021-0,Thriller Bark Pirates
2278,OP06-021-1,Thriller Bark Pirates
2279,OP06-022-0,Land of Wano
2280,OP06-022-1,Land of Wano
2281,OP06-024-0,Fish-Man
2282,OP06-024-0,New Fish-Man Pirates
2283,OP06-025-0,Merfolk
2284,OP06-025-1,Merfolk
2285,OP06-026-0,Frost Moon Village
2286,OP06-027-0,Gyro Pirates
2287,OP06-028-0,Fish-Man
2288,OP06-028-0,New Fish-Man Pirates
2289,OP06-029-0,Fish-Man
2290,OP06-029-0,New Fish-Man Pirates
2291,OP06-030-0,Fish-Man
2292,OP06-030-0,New Fish-Man Pirates
2293,OP06-031-0,Fish-Man
2294,OP06-031-0,Former Arlong Pirates
2295,OP06-032-0,Fish-Man
2296,OP06-032-0,New Fish-Man Pirates
2297,OP06-033-0,Fish-Man
2298,OP06-033-0,Flying Pirates
2299,OP06-034-0,Fish-Man
2300,OP06-035-1,Fish-Man
2301,OP06-035-1,New Fish-Man Pirates
2302,OP06-037-0,Fish-Man
2303,OP06-037-0,Flying Pirates
2304,OP06-039-0,Straw Hat Crew
2305,OP06-040-0,Fish-Man
2306,OP06-040-0,New Fish-Man Pirates
2307,OP06-041-0,Fish-Man Island
2308,OP06-042-0,The Vinsmoke Family
2309,OP06-042-0,GERMA 66
2310,OP06-042-1,The Vinsmoke Family
2311,OP06-042-1,GERMA 66
2312,OP06-043-0,Navy
2313,OP06-043-1,Navy
2314,OP06-044-0,Navy
2315,OP06-045-0,Navy
2316,OP06-046-0,Navy
2317,OP06-047-0,Big Mom Pirates
2318,OP06-048-0,East Blue
2319,OP06-049-0,Navy
2320,OP06-050-0,Navy
2321,OP06-050-1,Navy
2322,OP06-051-0,Navy
2323,OP06-052-0,Navy
2324,OP06-053-0,Giant
2325,OP06-053-0,Navy
2326,OP06-054-0,Navy
2327,OP06-055-0,Navy
2328,OP06-057-0,Dressrosa
2329,OP06-057-0,Straw Hat Crew
2330,OP06-058-0,Navy
2331,OP06-059-0,Navy
2332,OP06-061-0,The Vinsmoke Family
2333,OP06-061-0,GERMA 66
2334,OP06-061-1,The Vinsmoke Family
2335,OP06-061-1,GERMA 66
2336,OP06-062-0,The Vinsmoke Family
2337,OP06-062-0,GERMA 66
2338,OP06-062-1,The Vinsmoke Family
2339,OP06-062-1,GERMA 66
2340,OP06-063-0,The Vinsmoke Family
2341,OP06-063-0,Kingdom of GERMA
2342,OP06-069-1,The Vinsmoke Family
2343,OP06-069-1,GERMA 66
2344,OP06-070-0,FILM
2345,OP06-070-0,Eldoraggo Crew
2346,OP06-071-0,FILM
2347,OP06-071-0,Grantesoro
2348,OP06-072-0,Kingdom of GERMA
2349,OP06-073-0,FILM
2350,OP06-073-0,Golden Lion Pirates
2351,OP06-074-0,FILM
2352,OP06-074-0,Navy
2353,OP06-075-0,FILM
2354,OP06-075-0,Crown Island
2355,OP06-076-0,Supernovas
2356,OP06-076-0,Kid Pirates
2357,OP06-076-0,SMILE
2358,OP06-077-0,The Vinsmoke Family
2359,OP06-077-0,GERMA 66
2360,OP06-078-0,The Vinsmoke Family
2361,OP06-078-0,GERMA 66
2362,OP06-080-0,The Seven Warlords of the Sea
2363,OP06-080-0,Thriller Bark Pirates
2364,OP06-080-1,The Seven Warlords of the Sea
2365,OP06-080-1,Thriller Bark Pirates
2366,OP06-081-0,Thriller Bark Pirates
2367,OP06-081-1,Thriller Bark Pirates
2368,OP06-082-0,Thriller Bark Pirates
2369,OP06-083-0,Giant
2370,OP06-083-0,Thriller Bark Pirates
2371,OP06-084-0,Thriller Bark Pirates
2372,OP06-085-0,Thriller Bark Pirates
2373,OP06-086-1,The Seven Warlords of the Sea
2374,OP06-086-1,Thriller Bark Pirates
2375,OP06-087-0,Thriller Bark Pirates
2376,OP06-088-0,Dressrosa
2377,OP06-088-0,Happosui Army
2378,OP06-089-0,Thriller Bark Pirates
2379,OP06-090-0,Thriller Bark Pirates
2380,OP06-092-0,Former Rumbar Pirates
2381,OP06-093-0,Thriller Bark Pirates
2382,OP06-093-1,Thriller Bark Pirates
2383,OP06-094-0,Thriller Bark Pirates
2384,OP06-095-0,The Seven Warlords of the Sea
2385,OP06-095-0,Thriller Bark Pirates
2386,OP06-096-0,Straw Hat Crew
2387,OP06-097-0,Thriller Bark Pirates
2388,OP06-098-0,Thriller Bark Pirates
2389,OP06-099-0,Sky Island
2390,OP06-101-0,Straw Hat Crew
2391,OP06-101-1,Straw Hat Crew
2392,OP06-102-0,Sky Island
2393,OP06-102-0,Shandian Warrior
2394,OP06-103-0,Fish-Man
2395,OP06-103-0,Land of Wano
2396,OP06-103-0,The Akazaya Nine
2397,OP06-104-0,Land of Wano
2398,OP06-104-0,The Akazaya Nine
2399,OP06-105-0,Sky Island
2400,OP06-105-0,Shandian Warrior
2401,OP06-106-1,Land of Wano
2402,OP06-106-1,Kouzuki Clan
2403,OP06-107-0,Land of Wano
2404,OP06-107-0,Kouzuki Clan
2405,OP06-107-1,Land of Wano
2406,OP06-107-1,Kouzuki Clan
2407,OP06-108-0,Land of Wano
2408,OP06-108-0,Kouzuki Clan
2409,OP06-109-0,Land of Wano
2410,OP06-109-0,The Akazaya Nine
2411,OP06-111-0,Sky Island
2412,OP06-111-0,Shandian Warrior
2413,OP06-112-0,Land of Wano
2414,OP06-112-0,The Akazaya Nine
2415,OP06-113-0,Sky Island
2416,OP06-113-0,Shandian Warrior
2417,OP06-115-0,Sky Island
2418,OP06-116-0,Sky Island
2419,OP06-116-0,Shandian Warrior
2420,OP06-117-0,Sky Island
2421,OP06-118-1,Straw Hat Crew
2422,OP06-118-2,Straw Hat Crew
2423,OP06-119-0,Straw Hat Crew
2424,OP06-119-1,Straw Hat Crew
2425,OP03-008-1,Buggy Pirates
2426,OP03-114-2,The Four Emperors
2427,OP03-114-2,Big Mom Pirates
2428,OP04-024-2,Donquixote Pirates
2429,OP04-064-2,Baroque Works
2430,OP05-051-2,Navy
2431,OP05-091-2,Dressrosa
2432,OP05-001-0,Revolutionary Army
2433,OP05-001-1,Revolutionary Army
2434,OP05-002-0,Revolutionary Army
2435,OP05-002-1,Revolutionary Army
2436,OP05-003-0,Revolutionary Army
2437,OP05-004-0,Revolutionary Army
2438,OP05-005-0,Revolutionary Army
2439,OP05-006-1,Revolutionary Army
2440,OP05-007-1,Revolutionary Army
2441,OP05-008-0,Alabasta
2442,OP05-009-0,Alabasta
2443,OP05-011-0,The Seven Warlords of the Sea
2444,OP05-011-0,Revolutionary Army
2445,OP05-012-0,Fish-Man
2446,OP05-012-0,Revolutionary Army
2447,OP05-013-0,Revolutionary Army
2448,OP05-014-0,Alabasta
2449,OP05-015-1,Revolutionary Army
2450,OP05-016-0,Giant
2451,OP05-016-0,Revolutionary Army
2452,OP05-017-0,Minks
2453,OP05-017-0,Revolutionary Army
2454,OP05-018-0,Revolutionary Army
2455,OP05-019-0,Revolutionary Army
2456,OP05-020-0,Fish-Man
2457,OP05-020-0,Revolutionary Army
2458,OP05-021-0,Revolutionary Army
2459,OP05-022-0,Navy
2460,OP05-022-0,Donquixote Pirates
2461,OP05-022-1,Navy
2462,OP05-022-1,Donquixote Pirates
2463,OP05-023-0,Navy
2464,OP05-023-0,Donquixote Pirates
2465,OP05-024-0,Donquixote Pirates
2466,OP05-025-0,Donquixote Pirates
2467,OP05-026-0,Bellamy Pirates
2468,OP05-027-0,Donquixote Pirates
2469,OP05-028-0,Donquixote Pirates
2470,OP05-029-0,Donquixote Pirates
2471,OP05-030-0,Navy
2472,OP05-030-0,Donquixote Pirates
2473,OP05-031-0,Donquixote Pirates
2474,OP05-032-0,Donquixote Pirates
2475,OP05-032-1,Donquixote Pirates
2476,OP05-033-0,Donquixote Pirates
2477,OP05-034-1,Donquixote Pirates
2478,OP05-035-0,Donquixote Pirates
2479,OP05-036-0,Donquixote Pirates
2480,OP05-037-0,Donquixote Pirates
2481,OP05-038-0,Donquixote Pirates
2482,OP05-039-0,Donquixote Pirates
2483,OP05-040-0,Donquixote Pirates
2484,OP05-041-0,Navy
2485,OP05-041-1,Navy
2486,OP05-042-0,Navy
2487,OP05-043-1,Animal Kingdom Pirates
2488,OP05-044-0,Giant
2489,OP05-044-0,Navy
2490,OP05-045-0,Navy
2491,OP05-046-0,Navy
2492,OP05-047-0,Animal Kingdom Pirates
2493,OP05-047-0,Hawkins Pirates
2494,OP05-048-0,Navy
2495,OP05-049-0,Giant
2496,OP05-049-0,Animal Kingdom Pirates
2497,OP05-050-0,Navy
2498,OP05-051-0,Navy
2499,OP05-051-1,Navy
2500,OP05-052-0,Navy
2501,OP05-053-0,Navy
2502,OP05-054-0,Navy
2503,OP05-055-0,Navy
2504,OP05-055-0,Drake Pirates
2505,OP05-055-0,Animal Kingdom Pirates
2506,OP05-055-1,Navy
2507,OP05-055-1,Drake Pirates
2508,OP05-055-1,Animal Kingdom Pirates
2509,OP05-056-0,Former Navy
2510,OP05-058-0,Navy
2511,OP05-059-0,The Four Emperors
2512,OP05-059-0,Animal Kingdom Pirates
2513,OP05-060-0,Straw Hat Crew
2514,OP05-060-1,Straw Hat Crew
2515,OP05-061-0,Straw Hat Crew
2516,OP05-062-0,Straw Hat Crew
2517,OP05-063-0,Straw Hat Crew
2518,OP05-064-0,Kid Pirates
2519,OP05-065-0,Straw Hat Crew
2520,OP05-066-0,Fish-Man
2521,OP05-066-0,Straw Hat Crew
2522,OP05-067-0,Straw Hat Crew
2523,OP05-067-1,Straw Hat Crew
2524,OP05-068-0,Animal
2525,OP05-068-0,Straw Hat Crew
2526,OP05-069-1,Heart Pirates
2527,OP05-069-2,Heart Pirates
2528,OP05-070-0,Straw Hat Crew
2529,OP05-071-0,Minks
2530,OP05-071-0,Heart Pirates
2531,OP05-072-0,Straw Hat Crew
2532,OP05-074-1,Kid Pirates
2533,OP05-074-2,Kid Pirates
2534,OP05-075-0,Baroque Works
2535,OP05-076-0,Land of Wano
2536,OP05-077-0,Heart Pirates
2537,OP05-078-0,Kid Pirates
2538,OP05-079-0,Dressrosa
2539,OP05-080-0,Kingdom of Prodence
2540,OP05-080-0,Dressrosa
2541,OP05-083-0,Goa Kingdom
2542,OP05-084-0,Celestial Dragons
2543,OP05-085-0,Alabasta
2544,OP05-086-0,Alabasta
2545,OP05-087-0,Dressrosa
2546,OP05-087-0,Beautiful Pirates
2547,OP05-088-0,The Tontattas
2548,OP05-088-0,Dressrosa
2549,OP05-088-1,The Tontattas
2550,OP05-088-1,Dressrosa
2551,OP05-089-0,Celestial Dragons
2552,OP05-090-0,Dressrosa
2553,OP05-091-0,Dressrosa
2554,OP05-091-1,Dressrosa
2555,OP05-092-0,Celestial Dragons
2556,OP05-093-0,CP0
2557,OP05-093-1,CP0
2558,OP05-094-0,The Tontattas
2559,OP05-094-0,Dressrosa
2560,OP05-095-0,Dressrosa
2561,OP05-095-0,Revolutionary Army
2562,OP05-096-0,Celestial Dragons
2563,OP05-097-0,Mary Geoise
2564,OP05-098-0,Sky Island
2565,OP05-098-1,Sky Island
2566,OP05-099-0,Sky Island
2567,OP05-100-0,Sky Island
2568,OP05-100-1,Sky Island
2569,OP05-101-0,Sky Island
2570,OP05-101-0,Vassals
2571,OP05-102-0,Sky Island
2572,OP05-102-0,Vassals
2573,OP05-102-1,Sky Island
2574,OP05-102-1,Vassals
2575,OP05-103-0,Sky Island
2576,OP05-104-0,Sky Island
2577,OP05-106-0,Sky Island
2578,OP05-106-0,Vassals
2579,OP05-107-0,The Moon
2580,OP05-108-0,Animal
2581,OP05-108-0,Sky Island
2582,OP05-109-0,Sky Island
2583,OP05-110-0,Animal
2584,OP05-110-0,Sky Island
2585,OP05-111-0,Sky Island
2586,OP05-112-0,Sky Island
2587,OP05-113-0,Sky Island
2588,OP05-116-0,Sky Island
2589,OP05-118-1,The Four Emperors
2590,OP05-118-1,Animal Kingdom Pirates
2591,OP05-119-1,The Four Emperors
2592,OP05-119-1,Straw Hat Crew
2593,OP05-119-2,The Four Emperors
2594,OP05-119-2,Straw Hat Crew
2595,ST01-012-3,Supernovas
2596,ST01-012-3,Straw Hat Crew
2597,ST01-012-4,Supernovas
2598,ST01-012-4,Straw Hat Crew
2599,OP01-016-4,Straw Hat Crew
2600,OP01-121-2,Land of Wano
2601,OP02-120-2,FILM
2602,OP03-092-2,CP9
2603,OP04-044-2,The Four Emperors
2604,OP04-044-2,Animal Kingdom Pirates
2605,OP05-100-2,Sky Island
2606,OP04-001-0,Alabasta
2607,OP04-001-1,Alabasta
2608,OP04-002-0,Alabasta
2609,OP04-003-0,Alabasta
2610,OP04-003-0,Straw Hat Crew
2611,OP04-004-0,Animal
2612,OP04-004-0,Alabasta
2613,OP04-005-0,Animal
2614,OP04-005-0,Alabasta
2615,OP04-006-0,Alabasta
2616,OP04-007-0,Alabasta
2617,OP04-007-0,Straw Hat Crew
2618,OP04-008-0,Alabasta
2619,OP04-009-0,Animal
2620,OP04-009-0,Alabasta
2621,OP04-010-0,Animal
2622,OP04-010-0,Alabasta
2623,OP04-010-0,Straw Hat Crew
2624,OP04-011-0,Alabasta
2625,OP04-011-0,Straw Hat Crew
2626,OP04-012-0,Alabasta
2627,OP04-013-0,Alabasta
2628,OP04-013-1,Alabasta
2629,OP04-014-0,Alabasta
2630,OP04-014-0,Straw Hat Crew
2631,OP04-015-0,Alabasta
2632,OP04-015-0,Straw Hat Crew
2633,OP04-016-0,Alabasta
2634,OP04-016-0,Straw Hat Crew
2635,OP04-017-0,Alabasta
2636,OP04-017-0,Straw Hat Crew
2637,OP04-018-0,Alabasta
2638,OP04-019-0,The Seven Warlords of the Sea
2639,OP04-019-0,Donquixote Pirates
2640,OP04-019-1,The Seven Warlords of the Sea
2641,OP04-019-1,Donquixote Pirates
2642,OP04-020-0,Navy
2643,OP04-020-1,Navy
2644,OP04-021-0,Donquixote Pirates
2645,OP04-022-0,East Blue
2646,OP04-023-0,East Blue
2647,OP04-023-0,Black Cat Pirates
2648,OP04-024-0,Donquixote Pirates
2649,OP04-024-1,Donquixote Pirates
2650,OP04-025-0,Donquixote Pirates
2651,OP04-026-0,Donquixote Pirates
2652,OP04-027-0,East Blue
2653,OP04-027-0,Former Navy
2654,OP04-028-0,Donquixote Pirates
2655,OP04-028-1,Donquixote Pirates
2656,OP04-030-0,Donquixote Pirates
2657,OP04-030-1,Donquixote Pirates
2658,OP04-031-1,The Seven Warlords of the Sea
2659,OP04-031-1,Donquixote Pirates
2660,OP04-033-0,Donquixote Pirates
2661,OP04-034-0,Donquixote Pirates
2662,OP04-035-0,The Seven Warlords of the Sea
2663,OP04-035-0,Donquixote Pirates
2664,OP04-037-0,The Seven Warlords of the Sea
2665,OP04-037-0,Donquixote Pirates
2666,OP04-038-0,The Seven Warlords of the Sea
2667,OP04-038-0,Donquixote Pirates
2668,OP04-039-0,Dressrosa
2669,OP04-039-1,Dressrosa
2670,OP04-040-0,Animal Kingdom Pirates
2671,OP04-040-1,Animal Kingdom Pirates
2672,OP04-041-0,East Blue
2673,OP04-042-0,East Blue
2674,OP04-043-0,Animal Kingdom Pirates
2675,OP04-044-1,The Four Emperors
2676,OP04-044-1,Animal Kingdom Pirates
2677,OP04-045-0,Animal Kingdom Pirates
2678,OP04-046-0,Animal Kingdom Pirates
2679,OP04-047-0,Plague
2680,OP04-047-0,Animal Kingdom Pirates
2681,OP04-048-0,Animal Kingdom Pirates
2682,OP04-049-0,Animal Kingdom Pirates
2683,OP04-050-0,East Blue
2684,OP04-051-0,Animal Kingdom Pirates
2685,OP04-051-1,Animal Kingdom Pirates
2686,OP04-052-0,Animal Kingdom Pirates
2687,OP04-053-0,Animal Kingdom Pirates
2688,OP04-054-0,Giant
2689,OP04-054-0,Animal Kingdom Pirates
2690,OP04-055-0,Animal Kingdom Pirates
2691,OP04-057-0,The Four Emperors
2692,OP04-057-0,Animal Kingdom Pirates
2693,OP04-058-0,The Seven Warlords of the Sea
2694,OP04-058-0,Baroque Works
2695,OP04-058-1,The Seven Warlords of the Sea
2696,OP04-058-1,Baroque Works
2697,OP04-059-0,Water Seven
2698,OP04-059-0,Galley-La Company
2699,OP04-060-0,The Seven Warlords of the Sea
2700,OP04-060-0,Baroque Works
2701,OP04-060-1,The Seven Warlords of the Sea
2702,OP04-060-1,Baroque Works
2703,OP04-061-0,Fish-Man
2704,OP04-061-0,Water Seven
2705,OP04-062-0,Animal
2706,OP04-063-0,Water Seven
2707,OP04-063-0,The Franky Family
2708,OP04-064-0,Baroque Works
2709,OP04-064-1,Baroque Works
2710,OP04-065-0,Baroque Works
2711,OP04-066-0,Baroque Works
2712,OP04-067-0,Baroque Works
2713,OP04-068-0,Animal
2714,OP04-068-0,Water Seven
2715,OP04-069-0,Baroque Works
2716,OP04-070-0,Baroque Works
2717,OP04-071-0,Baroque Works
2718,OP04-072-0,Baroque Works
2719,OP04-072-1,Baroque Works
2720,OP04-073-0,Animal
2721,OP04-073-0,Baroque Works
2722,OP04-074-0,Baroque Works
2723,OP04-075-0,Baroque Works
2724,OP04-076-0,The Seven Warlords of the Sea
2725,OP04-076-0,Baroque Works
2726,OP04-077-0,Dressrosa
2727,OP04-078-0,Giant
2728,OP04-078-0,World Government
2729,OP04-079-0,Dressrosa
2730,OP04-079-0,Yonta Maria Fleet
2731,OP04-080-0,Dressrosa
2732,OP04-081-0,Dressrosa
2733,OP04-081-0,Beautiful Pirates
2734,OP04-082-0,Dressrosa
2735,OP04-082-1,Dressrosa
2736,OP04-083-1,Dressrosa
2737,OP04-083-1,Revolutionary Army
2738,OP04-083-2,Dressrosa
2739,OP04-083-2,Revolutionary Army
2740,OP04-084-0,CP0
2741,OP04-085-0,Dressrosa
2742,OP04-086-0,Dressrosa
2743,OP04-086-0,Happosui Army
2744,OP04-087-0,Dressrosa
2745,OP04-087-0,Heart Pirates
2746,OP04-088-0,Giant
2747,OP04-088-0,Dressrosa
2748,OP04-088-0,New Giant Pirates
2749,OP04-090-0,Dressrosa
2750,OP04-090-0,Straw Hat Crew
2751,OP04-090-1,Dressrosa
2752,OP04-090-1,Straw Hat Crew
2753,OP04-091-0,The Tontattas
2754,OP04-091-0,Dressrosa
2755,OP04-092-0,Dressrosa
2756,OP04-093-0,Dressrosa
2757,OP04-093-0,Straw Hat Crew
2758,OP04-094-0,Dressrosa
2759,OP04-096-0,Dressrosa
2760,OP04-097-0,Land of Wano
2761,OP04-098-0,Land of Wano
2762,OP04-099-0,Land of Wano
2763,OP04-099-0,The Four Emperors
2764,OP04-099-0,Big Mom Pirates
2765,OP04-100-1,Firetank Pirates
2766,OP04-101-0,The House of Lambs
2767,OP04-102-0,Land of Wano
2768,OP04-103-0,Land of Wano
2769,OP04-103-0,Kouzuki Clan
2770,OP04-104-1,The Vinsmoke Family
2771,OP04-105-0,Big Mom Pirates
2772,OP04-106-0,Big Mom Pirates
2773,OP04-107-0,Big Mom Pirates
2774,OP04-108-0,Big Mom Pirates
2775,OP04-109-0,Land of Wano
2776,OP04-110-0,Whole Cake Island
2777,OP04-111-0,Big Mom Pirates
2778,OP04-111-0,Homies
2779,OP04-112-1,Land of Wano
2780,OP04-113-0,Big Mom Pirates
2781,OP04-113-0,Homies
2782,OP04-114-0,Big Mom Pirates
2783,OP04-114-0,Homies
2784,OP04-115-0,Land of Wano
2785,OP04-115-0,Kouzuki Clan
2786,OP04-116-0,The Vinsmoke Family
2787,OP04-117-0,The Four Emperors
2788,OP04-117-0,Big Mom Pirates
2789,OP04-118-0,Alabasta
2790,OP04-118-1,Alabasta
2791,OP04-119-0,Navy
2792,OP04-119-0,Donquixote Pirates
2793,OP04-119-1,Navy
2794,OP04-119-1,Donquixote Pirates
2795,OP01-047-2,Supernovas
2796,OP01-047-2,Heart Pirates
2797,OP01-078-2,The Seven Warlords of the Sea
2798,OP01-078-2,Kuja Pirates
2799,OP02-004-2,The Four Emperors
2800,OP02-004-2,Whitebeard Pirates
2801,OP02-085-2,Impel Down
2802,OP02-099-2,Navy
2803,OP03-001-0,Whitebeard Pirates
2804,OP03-001-1,Whitebeard Pirates
2805,OP03-002-0,ODYSSEY
2806,OP03-004-0,Whitebeard Pirates
2807,OP03-005-0,Whitebeard Pirates
2808,OP03-006-0,Whitebeard Pirates
2809,OP03-007-0,Fish-Man
2810,OP03-007-0,Whitebeard Pirates
2811,OP03-008-0,Buggy Pirates
2812,OP03-009-0,Whitebeard Pirates
2813,OP03-010-0,Whitebeard Pirates
2814,OP03-011-0,Whitebeard Pirates
2815,OP03-012-0,Whitebeard Pirates
2816,OP03-013-0,Whitebeard Pirates
2817,OP03-013-1,Whitebeard Pirates
2818,OP03-014-0,Navy
2819,OP03-015-0,ODYSSEY
2820,OP03-016-0,Whitebeard Pirates
2821,OP03-017-0,Whitebeard Pirates
2822,OP03-018-0,Whitebeard Pirates
2823,OP03-018-1,Whitebeard Pirates
2824,OP03-019-0,Whitebeard Pirates
2825,OP03-020-0,Whitebeard Pirates
2826,OP03-021-0,East Blue
2827,OP03-021-0,Black Cat Pirates
2828,OP03-021-1,East Blue
2829,OP03-021-1,Black Cat Pirates
2830,OP03-022-0,Fish-Man
2831,OP03-022-0,East Blue
2832,OP03-022-0,Arlong Pirates
2833,OP03-022-1,Fish-Man
2834,OP03-022-1,East Blue
2835,OP03-022-1,Arlong Pirates
2836,OP03-023-0,East Blue
2837,OP03-023-0,Alvida Pirates
2838,OP03-024-0,East Blue
2839,OP03-024-0,Krieg Pirates
2840,OP03-024-1,East Blue
2841,OP03-024-1,Krieg Pirates
2842,OP03-025-0,East Blue
2843,OP03-025-0,Krieg Pirates
2844,OP03-025-1,East Blue
2845,OP03-025-1,Krieg Pirates
2846,OP03-026-0,Fish-Man
2847,OP03-026-0,East Blue
2848,OP03-026-0,Arlong Pirates
2849,OP03-027-0,East Blue
2850,OP03-027-0,Black Cat Pirates
2851,OP03-028-0,East Blue
2852,OP03-028-0,Black Cat Pirates
2853,OP03-029-0,Fish-Man
2854,OP03-029-0,East Blue
2855,OP03-029-0,Arlong Pirates
2856,OP03-030-0,East Blue
2857,OP03-030-0,Arlong Pirates
2858,OP03-031-0,East Blue
2859,OP03-031-0,Krieg Pirates
2860,OP03-032-0,East Blue
2861,OP03-032-0,Buggy Pirates
2862,OP03-033-0,Fish-Man
2863,OP03-033-0,East Blue
2864,OP03-033-0,Arlong Pirates
2865,OP03-034-0,East Blue
2866,OP03-034-0,Black Cat Pirates
2867,OP03-035-0,Animal
2868,OP03-035-0,East Blue
2869,OP03-036-0,East Blue
2870,OP03-036-0,Black Cat Pirates
2871,OP03-037-0,Fish-Man
2872,OP03-037-0,East Blue
2873,OP03-037-0,Arlong Pirates
2874,OP03-038-0,East Blue
2875,OP03-038-0,Krieg Pirates
2876,OP03-039-0,East Blue
2877,OP03-039-0,Black Cat Pirates
2878,OP03-040-0,East Blue
2879,OP03-040-1,East Blue
2880,OP03-041-0,East Blue
2881,OP03-041-1,East Blue
2882,OP03-042-0,East Blue
2883,OP03-043-0,East Blue
2884,OP03-044-0,East Blue
2885,OP03-045-0,East Blue
2886,OP03-046-0,East Blue
2887,OP03-047-0,East Blue
2888,OP03-047-1,East Blue
2889,OP03-048-0,East Blue
2890,OP03-049-0,East Blue
2891,OP03-050-0,East Blue
2892,OP03-051-0,East Blue
2893,OP03-051-0,Former Navy
2894,OP03-052-0,East Blue
2895,OP03-053-0,East Blue
2896,OP03-054-0,East Blue
2897,OP03-054-0,Straw Hat Crew
2898,OP03-058-0,Water Seven
2899,OP03-058-0,Galley-La Company
2900,OP03-058-1,Water Seven
2901,OP03-058-1,Galley-La Company
2902,OP03-059-0,Water Seven
2903,OP03-059-0,Galley-La Company
2904,OP03-061-0,Water Seven
2905,OP03-061-0,The Franky Family
2906,OP03-062-0,Merfolk
2907,OP03-062-0,Water Seven
2908,OP03-063-0,Water Seven
2909,OP03-063-0,The Franky Family
2910,OP03-064-0,Water Seven
2911,OP03-064-0,Galley-La Company
2912,OP03-065-0,Animal
2913,OP03-065-0,Water Seven
2914,OP03-066-0,Water Seven
2915,OP03-066-0,Galley-La Company
2916,OP03-066-1,Water Seven
2917,OP03-066-1,Galley-La Company
2918,OP03-067-0,Water Seven
2919,OP03-067-0,Galley-La Company
2920,OP03-068-0,Impel Down
2921,OP03-068-0,Jailer Beast
2922,OP03-069-0,Impel Down
2923,OP03-069-0,Jailer Beast
2924,OP03-070-0,Water Seven
2925,OP03-070-0,Straw Hat Crew
2926,OP03-071-0,Water Seven
2927,OP03-071-0,Galley-La Company
2928,OP03-072-0,Water Seven
2929,OP03-072-0,Straw Hat Crew
2930,OP03-073-0,Water Seven
2931,OP03-073-0,The Franky Family
2932,OP03-074-0,Water Seven
2933,OP03-074-0,Galley-La Company
2934,OP03-075-0,Water Seven
2935,OP03-075-0,Galley-La Company
2936,OP03-076-0,CP9
2937,OP03-076-1,CP9
2938,OP03-077-0,The Four Emperors
2939,OP03-077-0,Big Mom Pirates
2940,OP03-077-1,The Four Emperors
2941,OP03-077-1,Big Mom Pirates
2942,OP03-078-0,Navy
2943,OP03-078-1,Navy
2944,OP03-080-0,CP9
2945,OP03-080-1,CP9
2946,OP03-081-0,CP9
2947,OP03-081-1,CP9
2948,OP03-082-0,CP9
2949,OP03-083-0,World Government
2950,OP03-084-0,CP6
2951,OP03-085-0,CP9
2952,OP03-086-0,CP9
2953,OP03-086-1,CP9
2954,OP03-087-0,CP9
2955,OP03-088-0,CP9
2956,OP03-090-0,CP9
2957,OP03-091-0,Navy
2958,OP03-092-0,CP9
2959,OP03-092-1,CP9
2960,OP03-093-0,CP7
2961,OP03-095-0,CP9
2962,OP03-096-0,CP9
2963,OP03-097-0,CP9
2964,OP03-098-0,World Government
2965,OP03-099-0,Big Mom Pirates
2966,OP03-099-1,Big Mom Pirates
2967,OP03-100-0,Big Mom Pirates
2968,OP03-100-0,Homies
2969,OP03-101-0,Merfolk
2970,OP03-102-0,The Vinsmoke Family
2971,OP03-103-0,Big Mom Pirates
2972,OP03-104-0,Merfolk
2973,OP03-105-0,Big Mom Pirates
2974,OP03-106-0,Big Mom Pirates
2975,OP03-107-0,Big Mom Pirates
2976,OP03-108-1,Big Mom Pirates
2977,OP03-109-0,Big Mom Pirates
2978,OP03-111-0,Merfolk
2979,OP03-111-0,The Sun Pirates
2980,OP03-112-0,Big Mom Pirates
2981,OP03-112-1,Big Mom Pirates
2982,OP03-113-1,Big Mom Pirates
2983,OP03-114-0,The Four Emperors
2984,OP03-114-0,Big Mom Pirates
2985,OP03-114-1,The Four Emperors
2986,OP03-114-1,Big Mom Pirates
2987,OP03-115-0,Big Mom Pirates
2988,OP03-117-0,Big Mom Pirates
2989,OP03-117-0,Homies
2990,OP03-118-0,The Four Emperors
2991,OP03-118-0,Big Mom Pirates
2992,OP03-119-0,Big Mom Pirates
2993,OP03-120-0,Big Mom Pirates
2994,OP03-122-1,Sniper Island
2995,OP03-122-2,Sniper Island
2996,OP03-123-1,Big Mom Pirates
2997,OP01-051-2,Supernovas
2998,OP01-051-2,Kid Pirates
2999,ST01-012-1,Supernovas
3000,ST01-012-1,Straw Hat Crew
3001,ST03-009-1,The Seven Warlords of the Sea
3002,ST03-009-1,Donquixote Pirates
