card_id,card_code,card_art_variant,card_name,character_id,card_rarity,card_color,card_expansion,card_power,card_cost,card_counter,card_effect,card_trigger,card_image,card_banned,is_character_card
ST05-005-0,ST05-005,0,Carina,1400.0,C,Purple,ST05,3000.0,2.0,1000.0,"[Activate: Main] [Once Per Turn] You may rest this Character and trash 1 {FILM} type card from your hand: If your opponent has more DON!! cards on their field than you, add 2 DON!! cards from your DON!! deck and rest them.",,https://en.onepiece-cardgame.com/images/cardlist/card/ST05-005.png?250502,0,True
ST05-006-0,ST05-006,0,Gild Tesoro,,C,Purple,ST05,6000.0,5.0,,[When Attacking] DON!! −2 (You may return the specified number of DON!! cards from your field to your DON!! deck.): Draw 2 cards.,,https://en.onepiece-cardgame.com/images/cardlist/card/ST05-006.png?250502,0,False
ST05-007-0,ST05-007,0,Gordon,1407.0,C,Purple,ST05,3000.0,1.0,1000.0,-,,https://en.onepiece-cardgame.com/images/cardlist/card/ST05-007.png?250502,0,True
ST05-008-0,ST05-008,0,Shiki,286.0,C,Purple,ST05,7000.0,6.0,1000.0,"If you have 8 or more DON!! cards on your field, this Character cannot be K.O.'d in battle.",,https://en.onepiece-cardgame.com/images/cardlist/card/ST05-008.png?250502,0,True
ST05-009-0,ST05-009,0,Scarlet,316.0,C,Purple,ST05,3000.0,2.0,1000.0,-,[Trigger] Play this card.,https://en.onepiece-cardgame.com/images/cardlist/card/ST05-009.png?250502,0,True
ST05-010-0,ST05-010,0,Z,1405.0,C,Purple,ST05,8000.0,7.0,,"When this Character battles <Strike> attribute Characters, this Character gains +3000 power during this turn.[Activate: Main] [Once Per Turn] DON!! −1 (You may return the specified number of DON!! cards from your field to your DON!! deck.): This Character gains +2000 power during this turn.",,https://en.onepiece-cardgame.com/images/cardlist/card/ST05-010.png?250502,0,True
ST05-011-0,ST05-011,0,Douglas Bullet,1393.0,C,Purple,ST05,10000.0,8.0,,"[Activate: Main] [Once Per Turn] DON!! −4 (You may return the specified number of DON!! cards from your field to your DON!! deck.): Rest up to 2 of your opponent's Characters with a cost of 6 or less. Then, this Character gains [Double Attack] during this turn.(This card deals 2 damage.)",,https://en.onepiece-cardgame.com/images/cardlist/card/ST05-011.png?250502,0,True
ST05-012-0,ST05-012,0,Baccarat,,SR,Purple,ST05,5000.0,3.0,1000.0,-,,https://en.onepiece-cardgame.com/images/cardlist/card/ST05-012.png?250502,0,False
ST05-013-0,ST05-013,0,Bins,1397.0,SR,Purple,ST05,6000.0,4.0,1000.0,-,,https://en.onepiece-cardgame.com/images/cardlist/card/ST05-013.png?250502,0,True
ST05-014-0,ST05-014,0,Buena Festa,,C,Purple,ST05,,1.0,2000.0,"[On Play] Look at 5 cards from the top of your deck; reveal up to 1 {FILM} type card other than [Buena Festa] and add it to your hand. Then, place the rest at the bottom of your deck in any order.",,https://en.onepiece-cardgame.com/images/cardlist/card/ST05-014.png?250502,0,False
ST05-015-0,ST05-015,0,Dr. Indigo,,C,Purple,ST05,4000.0,2.0,1000.0,-,,https://en.onepiece-cardgame.com/images/cardlist/card/ST05-015.png?250502,0,False
ST05-016-0,ST05-016,0,Lion's Threat Imperial Earth Bind,,C,Purple,ST05,,3.0,,[Main] DON!! −2 (You may return the specified number of DON!! cards from your field to your DON!! deck.): K.O. up to 1 of your opponent's Characters with a cost of 5 or less.,[Trigger] Add up to 1 DON!! card from your DON!! deck and set it as active.,https://en.onepiece-cardgame.com/images/cardlist/card/ST05-016.png?250502,0,False
ST05-017-0,ST05-017,0,Union Armada,,C,Purple,ST05,,2.0,,"[Counter] Up to 1 of your {FILM} type Leader or Character cards gains +4000 power during this battle. If that card is a Character, that Character cannot be K.O.'d during this turn.",[Trigger] Add up to 1 DON!! card from your DON!! deck and set it as active.,https://en.onepiece-cardgame.com/images/cardlist/card/ST05-017.png?250502,0,False
ST04-001-0,ST04-001,0,Kaido,783.0,L,Purple,ST04,5000.0,,,[Activate: Main] [Once Per Turn] DON!! −7 (You may return the specified number of DON!! cards from your field to your DON!! deck.): Trash up to 1 of your opponent's Life cards.,,https://en.onepiece-cardgame.com/images/cardlist/card/ST04-001.png?250502,0,True
ST04-002-0,ST04-002,0,Ulti,147.0,C,Purple,ST04,5000.0,4.0,2000.0,[On Play] DON!! −1 (You may return the specified number of DON!! cards from your field to your DON!! deck.): Play up to 1 [Page One] card with a cost of 4 or less from your hand.,,https://en.onepiece-cardgame.com/images/cardlist/card/ST04-002.png?250502,0,True
ST04-004-0,ST04-004,0,King,737.0,SR,Purple,ST04,7000.0,6.0,,[On Play] DON!! −1 (You may return the specified number of DON!! cards from your field to your DON!! deck.): K.O. up to 1 of your opponent's Characters with a cost of 4 or less.,,https://en.onepiece-cardgame.com/images/cardlist/card/ST04-004.png?250502,0,True
ST04-006-0,ST04-006,0,Sasaki,328.0,C,Purple,ST04,4000.0,3.0,1000.0,[On Play] DON!! −1 (You may return the specified number of DON!! cards from your field to your DON!! deck.): Draw 1 card.,,https://en.onepiece-cardgame.com/images/cardlist/card/ST04-006.png?250502,0,True
ST04-007-0,ST04-007,0,Sheepshead,288.0,C,Purple,ST04,4000.0,2.0,1000.0,-,,https://en.onepiece-cardgame.com/images/cardlist/card/ST04-007.png?250502,0,True
ST04-008-0,ST04-008,0,Jack,830.0,C,Purple,ST04,4000.0,3.0,1000.0,[On Play] You may trash 1 card from your hand: Add up to 1 DON!! card from your DON!! deck and set it as active.,,https://en.onepiece-cardgame.com/images/cardlist/card/ST04-008.png?250502,0,True
ST04-009-0,ST04-009,0,Ginrummy,965.0,C,Purple,ST04,3000.0,1.0,1000.0,-,,https://en.onepiece-cardgame.com/images/cardlist/card/ST04-009.png?250502,0,True
ST04-010-0,ST04-010,0,Who's.Who,98.0,C,Purple,ST04,3000.0,3.0,,[On Play] DON!! −1 (You may return the specified number of DON!! cards from your field to your DON!! deck.): K.O. up to 1 of your opponent's Characters with a cost of 3 or less.,[Trigger] Play this card.,https://en.onepiece-cardgame.com/images/cardlist/card/ST04-010.png?250502,0,True
ST04-011-0,ST04-011,0,Black Maria,6.0,C,Purple,ST04,2000.0,2.0,1000.0,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)",,https://en.onepiece-cardgame.com/images/cardlist/card/ST04-011.png?250502,0,True
ST04-012-0,ST04-012,0,Page One,459.0,C,Purple,ST04,6000.0,4.0,1000.0,-,,https://en.onepiece-cardgame.com/images/cardlist/card/ST04-012.png?250502,0,True
ST04-013-0,ST04-013,0,X.Drake,93.0,C,Purple,ST04,5000.0,3.0,1000.0,-,,https://en.onepiece-cardgame.com/images/cardlist/card/ST04-013.png?250502,0,True
ST04-014-0,ST04-014,0,"Lead Performer ""Disaster""",,C,Purple,ST04,,4.0,,"[Main] Draw 1 card, then add up to 1 DON!! card from your DON!! deck and set it as active.",[Trigger] Activate this card's [Main] effect.,https://en.onepiece-cardgame.com/images/cardlist/card/ST04-014.png?250502,0,False
ST04-015-0,ST04-015,0,Brachio Bomber,,C,Purple,ST04,,6.0,,"[Main] K.O. up to 1 of your opponent's Characters with a cost of 6 or less, then add up to 1 DON!! card from your DON!! deck and set it as active.",[Trigger] Add 1 DON!! card from your DON!! Deck and set it as active.,https://en.onepiece-cardgame.com/images/cardlist/card/ST04-015.png?250502,0,False
ST04-017-0,ST04-017,0,Onigashima Island,,C,Purple,ST04,,3.0,,"[Activate: Main] You may rest this Stage: If your Leader has the {Animal Kingdom Pirates} type, add up to 1 DON!! card from your DON!! deck and rest it.",,https://en.onepiece-cardgame.com/images/cardlist/card/ST04-017.png?250502,0,False
ST03-001-0,ST03-001,0,Crocodile,1120.0,L,Blue,ST03,5000.0,,,[Activate: Main] [Once Per Turn] DON!! −4 (You may return the specified number of DON!! cards from your field to your DON!! deck.): Return up to 1 Character with a cost of 5 or less to the owner's hand.,,https://en.onepiece-cardgame.com/images/cardlist/card/ST03-001.png?250502,0,True
ST03-003-0,ST03-003,0,Crocodile,1120.0,SR,Blue,ST03,6000.0,5.0,,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)[DON!! x1] [On Block] Place up to 1 Character with a cost of 2 or less at the bottom of the owner's deck.",,https://en.onepiece-cardgame.com/images/cardlist/card/ST03-003.png?250502,0,True
ST03-006-0,ST03-006,0,Jinbe,807.0,C,Blue,ST03,4000.0,2.0,1000.0,-,,https://en.onepiece-cardgame.com/images/cardlist/card/ST03-006.png?250502,0,True
ST03-007-0,ST03-007,0,Sentomaru,301.0,C,Blue,ST03,4000.0,3.0,1000.0,"[DON!! x1] [Activate: Main] [Once Per Turn] ➁ (You may rest the specified number of DON!! cards in your cost area.): Play up to 1 [Pacifista] with a cost of 4 or less from your deck, then shuffle your deck.",,https://en.onepiece-cardgame.com/images/cardlist/card/ST03-007.png?250502,0,True
ST03-009-0,ST03-009,0,Donquixote Doflamingo,1070.0,SR,Blue,ST03,7000.0,7.0,,[On Play] Return up to 1 Character with a cost of 7 or less to the owner's hand.,,https://en.onepiece-cardgame.com/images/cardlist/card/ST03-009.png?250502,0,True
ST03-010-0,ST03-010,0,Bartholomew Kuma,1326.0,C,Blue,ST03,3000.0,2.0,,[On Play] Look at 3 cards from the top of your deck and return them to the top or bottom of the deck in any order.,[Trigger] Play this card.,https://en.onepiece-cardgame.com/images/cardlist/card/ST03-010.png?250502,0,True
ST03-011-0,ST03-011,0,Buggy,1280.0,C,Blue,ST03,3000.0,1.0,1000.0,-,,https://en.onepiece-cardgame.com/images/cardlist/card/ST03-011.png?250502,0,True
ST03-012-0,ST03-012,0,Pacifista,406.0,C,Blue,ST03,6000.0,4.0,1000.0,-,,https://en.onepiece-cardgame.com/images/cardlist/card/ST03-012.png?250502,0,True
ST03-014-0,ST03-014,0,Marshall.D.Teach,623.0,C,Blue,ST03,4000.0,4.0,1000.0,[On Play] Return up to 1 Character with a cost of 3 or less to the owner's hand.,,https://en.onepiece-cardgame.com/images/cardlist/card/ST03-014.png?250502,0,True
ST03-015-0,ST03-015,0,Sables,,C,Blue,ST03,,4.0,,[Main] Return up to 1 Character with a cost of 7 or less to the owner's hand.,[Trigger] Activate this card's [Main] effect.,https://en.onepiece-cardgame.com/images/cardlist/card/ST03-015.png?250502,0,False
ST03-016-0,ST03-016,0,Thrust Pad Cannon,,C,Blue,ST03,,2.0,,[Counter] Return up to 1 Character with a cost of 3 or less to the owner's hand.,[Trigger] Activate this card's [Counter] effect.,https://en.onepiece-cardgame.com/images/cardlist/card/ST03-016.png?250502,0,False
ST03-017-0,ST03-017,0,Love-Love Mellow,,C,Blue,ST03,,2.0,,"[Counter] Up to 1 of your Leader or Character cards gains +4000 power during this battle. Then, draw 1 card if you have 3 or less cards in your hand.",,https://en.onepiece-cardgame.com/images/cardlist/card/ST03-017.png?250502,0,False
ST02-001-0,ST02-001,0,"Eustass""Captain""Kid",1034.0,L,Green,ST02,5000.0,,,[Activate: Main] [Once Per Turn]  ③ (You may rest the specified number of DON!! cards in your cost area.) You may trash 1 card from your hand: Set this Leader as active.,,https://en.onepiece-cardgame.com/images/cardlist/card/ST02-001.png?250502,0,True
ST02-002-0,ST02-002,0,Vito,112.0,C,Green,ST02,5000.0,3.0,1000.0,-,,https://en.onepiece-cardgame.com/images/cardlist/card/ST02-002.png?250502,0,True
ST02-003-0,ST02-003,0,Urouge,138.0,C,Green,ST02,3000.0,2.0,1000.0,"[DON!! x1] If you have 3 or more Characters, this card gains +2000 power.",,https://en.onepiece-cardgame.com/images/cardlist/card/ST02-003.png?250502,0,True
ST02-005-0,ST02-005,0,Killer,741.0,C,Green,ST02,3000.0,3.0,1000.0,[On Play] K.O. up to 1 of your opponent's rested Characters with a cost of 3 or less.,[Trigger] Play this card.,https://en.onepiece-cardgame.com/images/cardlist/card/ST02-005.png?250502,0,True
ST02-006-0,ST02-006,0,Koby,730.0,C,Green,ST02,6000.0,4.0,1000.0,-,,https://en.onepiece-cardgame.com/images/cardlist/card/ST02-006.png?250502,0,True
ST02-007-0,ST02-007,0,Jewelry Bonney,809.0,C,Green,ST02,1000.0,1.0,1000.0,"[Activate: Main] ➀ (You may rest the specified number of DON!! cards in your cost area.) You may rest this card: Look at 5 cards from the top of your deck; reveal up to 1 {Supernovas} type card and add it to your hand. Then, place the rest at the bottom of your deck in any order.",,https://en.onepiece-cardgame.com/images/cardlist/card/ST02-007.png?250502,0,True
ST02-008-0,ST02-008,0,Scratchmen Apoo,313.0,C,Green,ST02,3000.0,2.0,2000.0,[DON!! x1] [When Attacking] Rest up to 1 of your opponent's DON!! cards.,,https://en.onepiece-cardgame.com/images/cardlist/card/ST02-008.png?250502,0,True
ST02-009-0,ST02-009,0,Trafalgar Law,169.0,SR,Green,ST02,6000.0,5.0,1000.0,[On Play] Set up to 1 of your {Supernovas} or {Heart Pirates} type rested Characters with a cost of 5 or less as active.,,https://en.onepiece-cardgame.com/images/cardlist/card/ST02-009.png?250502,0,True
ST02-010-0,ST02-010,0,Basil Hawkins,1323.0,C,Green,ST02,6000.0,5.0,,"[DON!! x1] [Once Per Turn] [Your Turn] If this Character battles your opponent's Character, set this card as active.",,https://en.onepiece-cardgame.com/images/cardlist/card/ST02-010.png?250502,0,True
ST02-011-0,ST02-011,0,Heat,906.0,C,Green,ST02,4000.0,2.0,1000.0,-,,https://en.onepiece-cardgame.com/images/cardlist/card/ST02-011.png?250502,0,True
ST02-012-0,ST02-012,0,Bepo,12.0,C,Green,ST02,3000.0,1.0,1000.0,-,,https://en.onepiece-cardgame.com/images/cardlist/card/ST02-012.png?250502,0,True
ST02-013-0,ST02-013,0,"Eustass""Captain""Kid",1034.0,SR,Green,ST02,7000.0,7.0,,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)[DON!! x1] [End of Your Turn] Set this card as active.",,https://en.onepiece-cardgame.com/images/cardlist/card/ST02-013.png?250502,0,True
ST02-014-0,ST02-014,0,X.Drake,93.0,C,Green,ST02,5000.0,4.0,1000.0,"[DON!! x1] [Your Turn] If this Character is rested, your {Supernovas} or {Navy} type Leaders and Characters gain +1000 power.",,https://en.onepiece-cardgame.com/images/cardlist/card/ST02-014.png?250502,0,True
ST02-015-0,ST02-015,0,Scalpel,,C,Green,ST02,,1.0,,"[Counter] Up to 1 of your Leader or Character cards gains +2000 power during this battle. Then, set up to 1 of your DON!! cards as active.",[Trigger] Set up to 2 of your DON!! cards as active.,https://en.onepiece-cardgame.com/images/cardlist/card/ST02-015.png?250502,0,False
ST02-016-0,ST02-016,0,Repel,,C,Green,ST02,,2.0,,"[Counter] Up to 1 of your Leader or Character cards gains +4000 power during this battle. Then, set up to 1 of your DON!! cards as active.",,https://en.onepiece-cardgame.com/images/cardlist/card/ST02-016.png?250502,0,False
ST02-017-0,ST02-017,0,Straw Sword,,C,Green,ST02,,2.0,,[Main] Rest up to 1 of your opponent's Characters.,[Trigger] Play 1 {Supernovas} type card with a cost of 2 or less from your hand.,https://en.onepiece-cardgame.com/images/cardlist/card/ST02-017.png?250502,0,False
ST01-001-0,ST01-001,0,Monkey.D.Luffy,558.0,L,Red,ST01,5000.0,,,[Activate: Main] [Once Per Turn] Give this Leader or 1 of your Characters up to 1 rested DON!! card.,,https://en.onepiece-cardgame.com/images/cardlist/card/ST01-001.png?250502,0,True
ST01-002-0,ST01-002,0,Usopp,136.0,C,Red,ST01,2000.0,2.0,1000.0,[DON!! x2] [When Attacking] Your opponent cannot activate a [Blocker] Character that has 5000 or more power during this battle.,[Trigger] Play this card.,https://en.onepiece-cardgame.com/images/cardlist/card/ST01-002.png?250502,0,True
ST01-003-0,ST01-003,0,Karoo,763.0,C,Red,ST01,3000.0,1.0,1000.0,-,,https://en.onepiece-cardgame.com/images/cardlist/card/ST01-003.png?250502,0,True
ST01-004-0,ST01-004,0,Sanji,326.0,C,Red,ST01,4000.0,2.0,,[DON!! x2] This Character gains [Rush].(This card can attack on the turn in which it is played.),,https://en.onepiece-cardgame.com/images/cardlist/card/ST01-004.png?250502,0,True
ST01-005-0,ST01-005,0,Jinbe,807.0,C,Red,ST01,5000.0,3.0,,[DON!! x1] [When Attacking] Up to 1 of your Leader or Character cards other than this card gains +1000 power during this turn.,,https://en.onepiece-cardgame.com/images/cardlist/card/ST01-005.png?250502,0,True
ST01-007-0,ST01-007,0,Nami,515.0,C,Red,ST01,1000.0,1.0,1000.0,[Activate: Main] [Once Per Turn] Give up to 1 rested DON!! card to your Leader or 1 of your Characters.,,https://en.onepiece-cardgame.com/images/cardlist/card/ST01-007.png?250502,0,True
ST01-008-0,ST01-008,0,Nico Robin,495.0,C,Red,ST01,5000.0,3.0,1000.0,-,,https://en.onepiece-cardgame.com/images/cardlist/card/ST01-008.png?250502,0,True
ST01-009-0,ST01-009,0,Nefeltari Vivi,509.0,C,Red,ST01,4000.0,2.0,1000.0,-,,https://en.onepiece-cardgame.com/images/cardlist/card/ST01-009.png?250502,0,True
ST01-010-0,ST01-010,0,Franky,1014.0,C,Red,ST01,6000.0,4.0,1000.0,-,,https://en.onepiece-cardgame.com/images/cardlist/card/ST01-010.png?250502,0,True
ST01-011-0,ST01-011,0,Brook,1282.0,C,Red,ST01,3000.0,2.0,2000.0,[On Play] Give up to 2 rested DON!! cards to your Leader or 1 of your Characters.,,https://en.onepiece-cardgame.com/images/cardlist/card/ST01-011.png?250502,0,True
ST01-012-0,ST01-012,0,Monkey.D.Luffy,558.0,SR,Red,ST01,6000.0,5.0,,[Rush] (This card can attack on the turn in which it is played.)[DON!! x2] [When Attacking] Your opponent cannot activate [Blocker] during this battle.,,https://en.onepiece-cardgame.com/images/cardlist/card/ST01-012.png?250502,0,True
ST01-013-0,ST01-013,0,Roronoa Zoro,357.0,SR,Red,ST01,5000.0,3.0,,[DON!! x1] This Character gains +1000 power.,,https://en.onepiece-cardgame.com/images/cardlist/card/ST01-013.png?250502,0,True
ST01-015-0,ST01-015,0,Gum-Gum Jet Pistol,,C,Red,ST01,,4.0,,[Main] K.O. up to 1 of your opponent's Characters with 6000 power or less.,[Trigger] Activate this card's [Main] effect.,https://en.onepiece-cardgame.com/images/cardlist/card/ST01-015.png?250502,0,False
ST01-016-0,ST01-016,0,Diable Jambe,,C,Red,ST01,,1.0,,[Main] Select up to 1 of your {Straw Hat Crew} type Leader or Character cards. Your opponent cannot activate [Blocker] if that Leader or Character attacks during this turn.,[Trigger] K.O. 1 of your opponent's [Blocker] Characters with a cost of 3 or less.,https://en.onepiece-cardgame.com/images/cardlist/card/ST01-016.png?250502,0,False
ST01-017-0,ST01-017,0,Thousand Sunny,,C,Red,ST01,,2.0,,[Activate: Main] You may rest this Stage: Up to 1 {Straw Hat Crew} type Leader or Character card on your field gains +1000 power during this turn.,,https://en.onepiece-cardgame.com/images/cardlist/card/ST01-017.png?250502,0,False
ST01-001-1,ST01-001,1,Monkey.D.Luffy (Parallel),558.0,L,Red,ST01,5000.0,,,[Activate: Main] [Once Per Turn] Give this Leader or 1 of your Characters up to 1 rested DON!! card.,,https://en.onepiece-cardgame.com/images/cardlist/card/ST01-001_p1.png?250502,0,True
ST02-001-1,ST02-001,1,"Eustass""Captain""Kid (Parallel)",1034.0,L,Green,ST02,5000.0,,,[Activate: Main] [Once Per Turn]  ③ (You may rest the specified number of DON!! cards in your cost area.) You may trash 1 card from your hand: Set this Leader as active.,,https://en.onepiece-cardgame.com/images/cardlist/card/ST02-001_p1.png?250502,0,True
EB01-006-4,EB01-006,4,Tony Tony.Chopper,175.0,SR,Red,EB01,4000.0,3.0,1000.0,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)[DON!! x2] [When Attacking] Give up to 1 of your opponent's Characters −3000 power during this turn.",,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-006_p4.png?250502,0,True
EB01-006-5,EB01-006,5,Tony Tony.Chopper,175.0,SR,Red,EB01,4000.0,3.0,1000.0,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)[DON!! x2] [When Attacking] Give up to 1 of your opponent's Characters −3000 power during this turn.",,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-006_p5.png?250502,0,True
EB01-012-2,EB01-012,2,Cavendish (Parallel),1245.0,SR,Green,EB01,6000.0,5.0,1000.0,"[On Play]/[When Attacking] If your Leader has the {Supernovas} type and you have no other [Cavendish] Characters, set up to 2 of your DON!! cards as active.",,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-012_p2.png?250502,0,True
EB01-014-1,EB01-014,1,Sanji,326.0,R,Green,EB01,5000.0,4.0,2000.0,[DON!! x1] [Your Turn] This Character gains +1000 power for every 3 of your rested DON!! cards.,,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-014_p1.png?250502,0,True
EB01-015-1,EB01-015,1,Scratchmen Apoo,313.0,R,Green,EB01,1000.0,1.0,2000.0,[On Play] Rest up to 1 of your opponent's Characters with a cost of 2 or less.,,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-015_p1.png?250502,0,True
EB01-046-2,EB01-046,2,Brook,1282.0,SR,Black,EB01,4000.0,3.0,1000.0,"[On Play]/[When Attacking] Give up to 1 of your opponent's Characters −1 cost during this turn. Then, K.O. up to 1 of your opponent's Characters with a cost of 0.",,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-046_p2.png?250502,0,True
EB01-046-3,EB01-046,3,Brook,1282.0,SR,Black,EB01,4000.0,3.0,1000.0,"[On Play]/[When Attacking] Give up to 1 of your opponent's Characters −1 cost during this turn. Then, K.O. up to 1 of your opponent's Characters with a cost of 0.",,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-046_p3.png?250502,0,True
EB02-019-1,EB02-019,1,Roronoa Zoro,357.0,R,Green,EB02,5000.0,4.0,1000.0,"If your opponent has 2 or more Characters, this Character can attack Characters on the turn in which it is played.[On Play] If your Leader has the {Straw Hat Crew} type, rest up to 1 of your opponent's Characters with a cost of 4 or less.",,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-019_p1.png?250502,0,True
EB02-019-2,EB02-019,2,Roronoa Zoro,357.0,R,Green,EB02,5000.0,4.0,1000.0,"If your opponent has 2 or more Characters, this Character can attack Characters on the turn in which it is played.[On Play] If your Leader has the {Straw Hat Crew} type, rest up to 1 of your opponent's Characters with a cost of 4 or less.",,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-019_p2.png?250502,0,True
EB02-055-1,EB02-055,1,Jinbe,807.0,R,Yellow,EB02,5000.0,4.0,2000.0,-,"[Trigger] If your Leader has the {Fish-Man} or {Merfolk} type and you have 2 or less Life cards, play this card.",https://en.onepiece-cardgame.com/images/cardlist/card/EB02-055_p1.png?250502,0,True
OP01-004-2,OP01-004,2,Usopp (Parallel),136.0,R,Red,OP01,3000.0,2.0,2000.0,[DON!! x1] [Your Turn] [Once Per Turn] Draw 1 card when your opponent activates an Event.,,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-004_p2.png?250502,0,True
OP01-005-4,OP01-005,4,Uta (Parallel),134.0,R,Red,OP01,4000.0,4.0,,[On Play] Add up to 1 red Character card other than [Uta] with a cost of 3 or less from your trash to your hand.,,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-005_p4.png?250502,0,True
OP01-013-3,OP01-013,3,Sanji (Parallel),326.0,R,Red,OP01,3000.0,2.0,2000.0,"[Activate: Main] [Once Per Turn] You may add 1 card from your Life area to your hand: This Character gains +2000 power during this turn. Then, give this Character up to 2 rested DON!! cards.",,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-013_p3.png?250502,0,True
OP01-015-1,OP01-015,1,Tony Tony.Chopper,175.0,UC,Red,OP01,4000.0,3.0,1000.0,[DON!! x1] [When Attacking] You may trash 1 card from your hand: Add up to 1 {Straw Hat Crew} type Character card other than [Tony Tony.Chopper] with a cost of 4 or less from your trash to your hand.,,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-015_p1.png?250502,0,True
OP01-016-5,OP01-016,5,Nami (Parallel),515.0,R,Red,OP01,2000.0,1.0,1000.0,"[On Play] Look at 5 cards from the top of your deck; reveal up to 1 {Straw Hat Crew} type Character card other than [Nami] and add it to your hand. Then, place the rest at the bottom of your deck in any order.",,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-016_p5.png?250502,0,True
OP01-016-6,OP01-016,6,Nami (Parallel),515.0,R,Red,OP01,2000.0,1.0,1000.0,"[On Play] Look at 5 cards from the top of your deck; reveal up to 1 {Straw Hat Crew} type Character card other than [Nami] and add it to your hand. Then, place the rest at the bottom of your deck in any order.",,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-016_p6.png?250502,0,True
OP01-017-3,OP01-017,3,Nico Robin (Parallel),495.0,R,Red,OP01,4000.0,3.0,1000.0,[DON!! x1] [When Attacking] K.O. up to 1 of your opponent's Characters with 3000 power or less.,,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-017_p3.png?250502,0,True
OP01-021-1,OP01-021,1,Franky,1014.0,UC,Red,OP01,4000.0,3.0,,[DON!! x1] This Character can also attack your opponent's active Characters.,,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-021_p1.png?250502,0,True
OP01-021-2,OP01-021,2,Franky,1014.0,UC,Red,OP01,4000.0,3.0,,[DON!! x1] This Character can also attack your opponent's active Characters.,,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-021_p2.png?250502,0,True
OP01-021-5,OP01-021,5,Franky (Parallel),1014.0,UC,Red,OP01,4000.0,3.0,,[DON!! x1] This Character can also attack your opponent's active Characters.,,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-021_p5.png?250502,0,True
OP01-025-4,OP01-025,4,Roronoa Zoro (Parallel),357.0,SR,Red,OP01,5000.0,3.0,,[Rush] (This card can attack on the turn in which it is played.),,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-025_p4.png?250502,0,True
OP01-033-1,OP01-033,1,Izo,833.0,UC,Green,OP01,3000.0,3.0,2000.0,[On Play] Rest 1 of your opponent's Characters with a cost of 4 or less.,,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-033_p1.png?250502,0,True
OP01-035-1,OP01-035,1,Okiku (Parallel),747.0,R,Green,OP01,5000.0,3.0,,[DON!! x1] [When Attacking] [Once Per Turn] Rest up to 1 of your opponent's Characters with a cost of 5 or less.,,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-035_p1.png?250502,0,True
OP01-041-1,OP01-041,1,Kouzuki Momonosuke (Parallel),709.0,R,Green,OP01,,1.0,1000.0,"[Activate: Main] ➀ (You may rest the specified number of DON!! cards in your cost area) You may rest this Character: Look at 5 cards from the top of your deck; reveal up to 1 {Land of Wano} type card and add it to your hand. Then, place the rest at the bottom of your deck in any order.",,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-041_p1.png?250502,0,True
OP01-070-2,OP01-070,2,Dracule Mihawk (Parallel),1061.0,SR,Blue,OP01,9000.0,9.0,,[On Play] Place up to 1 Character with a cost of 7 or less at the bottom of the owner's deck.,,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-070_p2.png?250502,0,True
OP01-077-3,OP01-077,3,Perona (Parallel),434.0,UC,Blue,OP01,2000.0,1.0,1000.0,[On Play] Look at 5 cards from the top of your deck and place them at the top or bottom of the deck in any order.,,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-077_p3.png?250502,0,True
OP01-077-4,OP01-077,4,Perona,434.0,UC,Blue,OP01,2000.0,1.0,1000.0,[On Play] Look at 5 cards from the top of your deck and place them at the top or bottom of the deck in any order.,,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-077_p4.png?250502,0,True
OP01-077-5,OP01-077,5,Perona,434.0,UC,Blue,OP01,2000.0,1.0,1000.0,[On Play] Look at 5 cards from the top of your deck and place them at the top or bottom of the deck in any order.,,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-077_p5.png?250502,0,True
